raw_name,standard_name,foreign_name,years,original_note,references,source_pdf,source_page,needs_review
"家的回忆","","","1864-1937","》(《BocronuHaHst 3eM- (Schiller, Ferdinand Canning CKOrO nenTeJln》. 1916)一书的作 Scott )一英国資 者。---23。 产阶级哲学家,实用主义的著名 布日尼亜科夫,瓦西里・瓦西里也 代表人物。--29。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","851","true"
"维奇","","","","(Xi*H8KOB,Bacuaun Ba","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","851","true"
"席佩尔","","","1871-1949","麦克斯(Schippel,Max CHILeBHy ) (瓦・瓦・ 1859--1928)-德国社会民主 希一科夫 B.B.X on)--月 党人,修正主义者。1887-1890 由资产阶级政治活动家,小资产 年主编《柏林人民论坛报》。1897 阶级的人民社会党党员。1903- 年起领导德国机会主义者的《社 1905年是自由资产阶级 的解放 会主义月刊》。在任帝国国会议 ・","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","851","true"
"员期间","","","1890-1905","为德国帝 肖,托马斯(Shaw,Thomas 1872- 国主义的 张政策辩 。第一次 1938)---英国政治活动家和工 世界大战期间是极端的社会沙文 会活动家。九十年代起是纺织工 主义者。晚年任德累斯顿工学院 人联合会的领袖。1911-1929年","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"教授","","","1923-","(-1928)。敌视苏联。 和1931--1938年任国际纺织：工 -15,17,19,28,48,55。 人联合会书记。第一次世界大战","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"霞飞","","","1918-","约瑟夫•雅克•塞扎尔(Jo- 期间是社会沙文主义者。 ffre, Joseph Jacques Césaire 1931年为议员。1920年随英国 1852-1931)--元帅,法因帝国 工人代表团访问过苏维埃 俄国。 主义军阀的代表人物。普法战争 1923-1925年是所谓社会主义工 (1870-1871)和法国对东亚和非 人闲际执行委员会的书记之一。 洲实行殖民掠夺的参加者。1908 曾在麦克唐纳的工党政府中担任 年起任军团司令,曾多年担任最","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"劳工大臣","","","1929-1931","(1924)和陆军大臣 高军事委员会委员。在任总参谋 。---11。 长时,领导法军的备战工作。帝","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"肖一德斯蒙德","","Desmond, Shaw","","国主义世界大战初期任法军总司 -49。 令。1917年率法国军事代表团访","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"肖伯纳","","","1856-1950","乔治(Shaw, George Ber- 美,旨在取得美国对法国在战争 nard )--英国杰 中的援助。他是外国武装干涉苏 出的剧作家和政论家。十月革命 维埃俄国的组织者之一。一 一开始即支持苏维埃共和国。反 26。 对战争和法西斯主义。--28","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"夏里亚宾","","","","费多尔•伊万诺维奇 54。 (Шаляпин, Федор Иванович","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"肖马--见谢姆科夫","","","1873-1938","谢•莫• )--杰出的俄国歌","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"小茶坎--见萨法罗夫","","","","格•伊• 唱家,对世界歌剧艺术有很大影","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"小莉拉-见雅库波妹","","","","阿•呢• 响。十月社会主义革命后任玛雨","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"小马---见加尔佩林","","","","列•叶• 亚剧院艺术指导,曾参与大剧院","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"小猫-见福齐也娃","","","","莉•亚• 的创建工作。1918年获得共和国 小面包姐妹---见克尔日札诺夫斯 人民演员称号。1922年秘居国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"卡娅-涅甫佐罗娃","","","","季•巴•；涅 外。一26。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"甫佐罗娃","","","","奥•巴•；浑甫佐罗","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"先生--见沃罗夫斯基","","","","比•凡•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"娃-舍斯帖尔尼娜","","","","斯•巴• 849","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","852","true"
"小维克多--见索柯里尼柯夫","","","","格•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"柯夫","","","","彼•阿• 雅•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔盖•瓦西里奇","","","","(Cepren Ba","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"写信人--见谢杰尔尼科夫","","","","季• сильнч) - 47. 伊•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔盖也夫--见李可夫","","","","河•伊。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢•--见奥尔忠尼启洋","","","","格•康","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔盖也夫","","","","費多尔•安德烈也维 谢•伊•；谢尔盖•伊万诺维奇- 奇-见阿尔乔姆","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"见米茨凯维奇","","","","谢•伊• 谢尔盖也夫,维。-见塔拉土塔","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢德林","","","","尼•--见萨尔蒂柯夫-谢 维•康•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"德林","","","","米•叶•","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔盖也夫","","","","伊•伊•(CepreeB","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢德曼","","","1829-1908","菲力浦(Scheidemann, U.M.)(喀琅施塔特 Philipp 1865-1939)-一德国 的约翰 Moamm Kponmranrckna) 社会民主党极右翼机会主义首领 --喀琅施塔特大教堂的 伸甫, 之一。1903年起参加社会民主党 君主派黑帮组织俄罗斯人民同盟 国会党团。1911年起任德国社会 的名誉会员,反动的宗教分子；享 民主党执行委员会委员。帝困主 有预见者和预言家的名声；在宫 义世界大战期间是狂热的社会沙 延和居民的落后阶层中很有影 文主义者。德国 1918年十一月 响,以蹂躏迫害非俄罗斯民族闻 革命期间参加了反革命的人民代 名。-4。 表委员会,是诽谤中伤斯巴达克","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔哥-一见奥尔忠尼启泽","","","","格• 派的鼓动者。1919年2-6月领 康• 导魏玛共和国联合政府,是血腥","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔诺-索洛维也维奇","","","1918-1921","尼古拉•亚 镇压 年德国工人 运","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"历山大罗维奇","","","1834-1866","(Cepno-ConoBbe- 动的策划者之一。后不再积极从 вич, 事政治活动。--26-28, 30-- )--俄国革命民主 34,36--42, 44,45,49,54。 主义者。在参加为解放农民的改 谢多夫；谢多夫,尔•--见柯尔佐 革作准备而建立的农村资产安置 夫,德• 总委员会的工作期间,他认识到","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢多伊---见利特文-谢多伊","","","","季• 在现存制度下实现真正的解放是 雅• 不可能的。1860年初弃职出 国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"谢尔盖--见罗曼诺夫","","","","谢•• 在国外结识了亚•伊•赫尔岑。 谢尔盖•彼得罗维奇---见克拉西 1861年在柏林出版小册子《农民 Николай Александрович","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","853","true"
"问题的底解决","","","","》(《OroHtaTen - 1905年作了题为《吉尔吉斯草原 ное решение крестьянского 的土地之争与政时的移民 政策》 BOIpoca>),对“二月十九日法 的报告而被解职。第一届国家杜 令”作了致命的批判,并提出了一 马奥伦堡省代表,在杜马中加入 份向亚历山大二世是报的宪法草 劳动派。杜马解散后,在萨拉托 案。同年返回彼得堡,为了教育 夫、辛比尔斯克利彼尔姆省当土 群众和联合激进知识分子,开办 地测量员。1918年12月参加布 了一个书店和设有阅览室的图书 尔什维克党,曾任全俄中央执行 馆。曾积极参加创办秘密图体士 委员会负责召开巴什基尔苏维埃","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"地和自由社","","","","1862 年同尼•加• 代表大会的全权代表。后在农业 车尔尼雪夫斯基一起被关进彼得 人民委员部和工农检查人民委员 一保罗要塞,被判处十二年苦役, 部工作。--53,54。 1865年6月2日在彼得堡梅特","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢拉菲玛--见阿法纳西也娃","","","","索• 宁斯卡亚广场对他执行“公民死 尼• 刑”后,将其流放到西伯利亚,在","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢拉科夫斯基","","","1826-1863","齐格蒙特(Siera- 该地去世。-5,29。 kowski, Zygmunt )","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢尔诺-索洛维也维奇","","","","亚历山大• -波兰、俄国和立陶宛革命运","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"亚历山大罗维奇","","","1838-1869","(Cepuo-ConoBB- 动的参加者；赞同尼•加•车尔 евич, Александр Александрович 尼雪夫斯基的观点,曾为《同时代 )---六十年代革命 人》杂志撰稿；1863年领导过立 民主主义运动的著名活动家。秘 陶宛农民起义。--29。 密团体土地和自由社的组织者之","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢里登","","","","克菜尔(Scheridan, Clare 一。1862年侨居国外。写过一篇 生于 1885年)-英国雕塑家。 锋利的杂文《我们的家事》,批评 1920年9月曾到莫斯科,雕塑一 赫尔岑的自由主义动摇性。1867 座列宁像。--43。 年起是第一国际日内瓦支部成","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢里亚科夫","","","","伊•伊•(CepnKOB, 员。-21。 M.1. 生于1884年)--莫斯科","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢杰尔尼科夫","","","1919-1923","季莫费•伊万诺维 市缝纫工业工作者。 奇(CeneIBHIKOB,Tanopein Mea- 年任国营莫斯科缝纫工业托拉斯 HOBHT 1876-1930)-一劳动派 的处长,后为该托拉斯管理委员 分子,职业是土地测量员。因 会主席。-53。 851","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","854","true"
"谢利瓦乔六","","","1866-1919","弗拉基米尔•伊万诺维 海军军官加入民意党,在该党的 * (Селивачен, Владимир Іва- “军事组织”中工作,散发秘密书 HOBHM )---旧军队 刊,是积级的宣传员。1883年,谢 军官,后在红军中任职。1919年 烈布里形科夫弃职逃往铜外。在 为南方成线剛司令员。---51。 国外从事写作活或,在伦敦出版","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"谢烈布里亚科夫","","","","列昂尼德•彼得","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"《夕》杂志(1899-1902)。1905","","","1899-1902","《夕》杂志。1905","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"罗维奇","","","1888-1937","(Cepeopakos, Jleonua 年草命后回国,为一些杂志提稿。 Петрович )-1905 后接近社会革命党,1917年二月 年入党。1917年为科斯特罗马丁 單命后,参加老社会革命党人护 人代表苏维埃委员。十月社会主 国派,主编该派的《人民报》。街 义革命后历任党的莫斯科区域委 大的十月社会主义革命后,谢烈","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"员会委员","","","","、俄共(布)中央委员会 布里亚科夫从事民意党历史的研 书记、全俄中央执行委员会秘书、","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"究工作","","","","写了《回忆彼•拉•拉甫 全俄工会中央理事会南方局主","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"罗夫","","","1920-","》(《BocnoMiHaHnR O II. JI. 席、南方战线革命军事委员会委 JaBpose>)。他还写了许多有头 员、共和国政治保卫局局长。1921 俄国革命运动史的文章和小册 年起在交通人民委员 部系统工 子,其中有《土地和自由社历史概 作。-1921年工会问题争论 Ê» «Очерк по истории «Земли 期间,他是托洛茨基纲领的拥护 H BO:1u 》.1902)、《俄国革命家 者。1923年起是托洛茨基反对派","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"在海军","","","","。回忆录》(《Pyccxne 骨于分子。1927 年被联共(布)第 революционеры во флоте. Из 十五次代表大会开除觉籍。1930 BOCTOMHHaB 》.1907等。--一 年恢复党籍,1936年因进行反党 6 活动再次被开除出党。--42","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"谢烈本罗夫斯基","","","","亚历山大•巴甫洛 50,51。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"维奇","","","","(CepeiposckIi, AneKCaHAP","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"谢烈布里亚科夫","","","1884-1943","耶斯彼尔•亚历 IIaBnoBIy )-苏","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"山大罗维奇","","","1854-1921","(CepeopaxoB, Ecnep 联国务活动家。1903年加入俄国 Александрович ) 社会民主工党,布尔什维克。多 -俄国民粹派革命家。1871年 次被捕。1905年是彼得堡工人代 在海军学校学习时,接近海军中 表苏维埃执行委员会委员,1908 的秘密革命小组,1879年与一批 年起侨居国外。1912年间国,在","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","855","true"
"谢林","","","1920-1926","弗里德里希•威廉•约瑟夫 委员、乌克兰成线军需部长。1921 年参加建立格魯吉业苏维埃政权 的斗争。后在经济部门和国家机 关担任领导职务。年 在巴库报任国营呵塞拜毅石油工 业联合公司管 理委员会主席。 1926--1930年任金矿开采工业总 管埋局局长。1931-1937年任副 重工业人民委员。在党的第十四 次至第十七次代表大会上被选","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"联共","","","","(布)中央候补委员；1925一 1938 年任全俄中央执行委员会 委员。--45,50,52,53。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"谢烈达","","","1871-1933","谢苗 •帕弗努齐也维奇 (Середа, Семен Пафнутьевич )--苏联著名国务 活动家。1903年加入布尔什维克 党。在斯摩楼斯克、基辅、卡卢加 做党的工作。1917年二月资产阶 级民主革命后,是梁赞工兵农代 表苏维埃执行委员会委员。十月 社会主义革命后在苏维埃和经济 部门担任负责工作,任俄罗斯联","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"邦农业人民委员","","","1918-","(-1921), 1921年起任最高国民经济委员 会和国家计划委员会主席团委 853 员、俄罗斯联邦中央统计局副局 长和局长,1930年起任国家计划 委员会副主席。--36,39,40, 42,50--54。 (Schelling, Friedrich Wilhelm Joseph 1775-1854)-十八此 纪末十九进纪初德国唯心主义哲","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"学的代表","","","386-465","。曾在耶拿(1789年 起)、维尔茨堡(1803年起)、泰尼 黑(1806年起)和柏林(1841年 起)任大学教授。初期信奉费希 特的哲学,后创立客观唯心主义 的“同一哲学”,提出存在和思维、 物质和精神、客体和主体绝对间 一的思想,并认为绝对同一是“字 宙精神”的无意识状态。他把自 然界的发展描述成“宇宙精神”白 己发展的辩证过程。 谢林是自然哲学最著名的代 表,这种哲学尽管具有唯心主义 的性质,但在谢林的哲学体系中 是圾有价值的一部分。谢林在活 动后期成了普鲁士王国的御用思 想家,宣扬宗教神秘主义的“启示 哲学”,曾受到恩格斯的批判(见 《马克思恩格斯早期作品选》1956 年俄文版第页)。 主要著作有：《自然哲学体系","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"草稿","","","","》(《Erster Entwurf eines Systems der Naturphiloso- •","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","856","true"
"谢罗夫","","","1879-1918","瓦西里•马特维也维奇 民委员。1931年起转到全俄中央 (Серов, Василий Матвеевич 执行委员会工作,任全俄小央执 )--社会民主党人, 行委员会主席团委员。苏联医学 布尔什维克,职业是教师。俄国 科学院和俄罗斯联邦教育科学院","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","857","true"
"社会民主工党第五次","","","1947-1949","(伦敦)代表 院士。年为苏联医学 大会有发育权的代表。第二届国 科学院保健组织和医学史研究所 家杜马萨拉托夫省代表,参加了 所长。写有许多公共卫生学利保 土地委员会和财政委员会；朴马 健组织方面的著作。---20,39, 解散后,因社会民主党党团案件 47,48,51--54。 受审,被判处五年苦役。1917年","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","857","true"
"谢美夫斯基","","","1848-1916","瓦西里•伊万诺维奇 二月资产阶级民主革命后,任上 (Семевский, Василий Иванович 乌定斯克工农兵代表 苏维埃主 )--俄国历史学冢, 席。1918年被白卫军枪杀。-- 俄国历史编纂学中民粹派的代表 16。 人物。写有一些关了十八世纪至","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","857","true"
"谢马什柯","","","1874-1949","尼古拉•亚历山大罗维 十九世纪上半叶俄国社会史和社 奇(CexamKo, Hnxonan Anex- 会进步思潮史问题的著作,在这 CaHAPOBH4 )(亚历山 些著作中,他从唯心主义的立场 大罗夫；亚历山大罗夫,尼•；尼• 出发来阐述所研究的问题。谢美 Iк • Александров, Александров, 夫斯基不懂得社会经济发展规 H.,H. A.)-苏联著名国务活 律,美化农民村社,错误地解释废 动家和学者。1893年加入社会民 除农奴制的原因等问题。曾为《祖 主工党,布尔什维克。1905年参 国纪事》、《俄国财富》及其他一些 加下新城武装起义,被捕,释放 民粹派和自由资产阶级的杂志撰 后流亡国外。曾任俄国社会民 稿。-3,9。 主工党国外局秘书兼财务 干事。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","857","true"
"谢米扬尼科夫","","","","伊•阿•(CesnHE- 第一次世界大战初期在保加利亚 KOB, M. A. 生于1897年)-- 被拘留。1917年9月回国。积极 1919年入党。十月革命后作为志","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","857","true"
"谢苗尼克","","CeueHHIK","","50。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","Cemenos","","50。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","Семенов, Алексей Василье- Bnq","","阿列克塞•瓦西里也维 # -三卷集《对十七世纪中 叶到 1858年俄国对外贸易 和工 写有许多著作。--3。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"业的历史资料的研究","","","","》(《hsyue","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","","","德米特里•德米特里也 ние исторических сведений о российской внешней торговле и промышленности с половины XVII столетия по 1858 год») 的作者。-3,55。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","","","阿韦里•伊万诺维奇 (CeneHoB, A sepun HsamoB 生","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","","","费•阿•-见布尔金, 于1857年)一农民,第二届国 费•阿• 家杜马波多尔斯克省代表,起初","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","","","格里哥里•米哈伊洛维 是无党派人士,后为劳动派分子。 在杜马中是土地委员会委员；杜 马解散后曾遭警察迫害。--- 16。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"谢苗诺夫","","","1827-1914","(-天山斯基),彼 得 •彼得罗维奇(CemeHoB ［Ce- менов-Тян-Шанский], Петр Пет- POBIN )--杰出的 俄国地理学家,统计学家,植物 学家,昆虫学家,国务活动家；彼 855 得堡科学院和艺术研究院名誉院 士。1873 年起为俄国地 理学会 副主席和实际领导人,1889年起 为俄国昆虫学学会主席,中央统","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"计委员会主席","","","1864-1875","统","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"计委员会主席","","","1875-1897","。 1870年,他组织了第一次统计工 作代表大会,这次大会为俄国地 方自治机关的统计工作奠定了基 础；曾领导俄国第一次人口普查。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"维奇","","","1834-1902","(CeMeHOB,JKHTpii JMur- pueBn )一一进步 教育家和作家,彼得堡一些中学 的地理和历史教员,六卷集《祖国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"常识","","","1890-1946","》(《OreuecrBoBeaeHnex)的 编者,并写有其他著作。---3。 奇(Ceneros,Tparopaa Muxan- JOB )一-外贝加 尔哥萨克军队首领,苏维埃政权 的以恶敌人,日本帝国主义的走 狗。1918年起在远东猖狂进行 反对苏维埃政权的武装斗争,是 外贝加尔和阿穆尔河沿岸地区反 革命政府的组织者。困内战争结 束后,逃往满洲里,在当地领导白 俄流亡分子,参加反苏的特务、恐","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","858","true"
"茨基的","","","","《真理报》(维也纳)编辑 武装犯苏联。1945 年被苏军俘 部,并闪孟仔维克取消派机关刊 获,1946年根据苏联最高法院军 物和外同社会民主党人的刊物撰 事审判庭的判决,被处以纹刑。 稿；：反对民族自决权。列宁在许 -36,43。 多著作中尖锐地批判了谢姆柯夫","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢苗诺夫","","","","诺• 一见拉米施维里, 斯基在民族问题和其他问题上的 诺•维• 立场。帝国主义世界大战期间是","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
"谢苗诺夫","","","","伊•阿•(CeuenoB,M. 中派分子,孟什维克组织委员会 ‘A.)--彼得堡的工程师利工厂 国外书记处成员。1917年从国 主,十月社公主义革命后秘居时 外返问俄国后,进入孟什维克中 外。一--23。 央委员会。1920年间孟什维克","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","859","true"
